X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17
0.03312451579410238,0.818182,0.030428080833498336,0.03660780766046184,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.01675977653631285,0.013911632315478874,0.0,1.0,0.0651085141903172,0.0020355668741555677
0.07965749003088701,1.0,0.06562027358722762,0.06133840350823393,0.03190044444444445,0.0,1.0,0.25,0.916667,0.0,0.0,0.07262569832402235,0.011992229893648758,0.25,1.0,0.09849749582637729,0.006415551679003383
0.04840028685901658,1.0,0.04359601848058618,0.010302922506056609,0.07635422222222223,0.0,0.75,0.166667,0.75,0.0,0.0,0.07262569832402235,0.03264674700554736,0.083333,1.0,0.24874791318864775,0.003286629373875757
0.1456048185157983,1.0,0.0,0.0,0.0,0.007357486305422492,0.0,0.0,0.0,0.05555533333333334,0.008130081300813009,0.0,0.015883762079311553,0.0,1.0,0.09849749582637729,0.01295632885617315
0.3616112548518893,1.0,0.03286529633110568,0.0,0.07163111111111112,0.0488253585875653,0.5,0.0,0.5,0.11111133333333334,0.032520325203252036,0.030726256983240222,0.039301675442955736,0.0,1.0,0.2654424040066778,0.027614089543922412
0.10880949836453849,0.875,0.0,0.0,0.0,0.059067445846737544,0.0,0.0,0.0,0.16666666666666666,0.024390243902439025,0.0,0.007727979073835983,0.0,0.3333333333333333,0.09849749582637729,0.004928402739324729
0.0021577057201226393,0.454545,0.01058329018790336,0.0,0.023066666666666666,0.0,0.416667,0.0,0.333333,0.0,0.0,0.0223463687150838,0.005019385182271215,0.25,1.0,0.08180300500834725,0.0009578289347199873
0.1044508614865637,1.0,0.010284551842522274,0.004072495323376982,0.015037777777777778,0.0,0.666667,0.083333,0.583333,0.0,0.0,0.025139664804469275,0.03392718940781388,0.0,1.0,0.4323873121869783,0.009745208444647973
0.18788766997240186,1.0,0.008128945665714442,0.0,0.01771733333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0335195530726257,0.02077976419812656,0.0,1.0,0.1318864774624374,0.16314817536448883
0.10590085660753602,1.0,0.0036028048369918415,0.0,0.007852444444444445,0.0,0.666667,0.0,0.666667,0.0,0.0,0.0223463687150838,0.0043979115992478345,0.0,1.0,0.0651085141903172,0.17743691170216505
0.33447907223545403,1.0,0.12969016653286317,0.14499162807813792,0.019996,0.004858756732708367,1.0,0.916667,1.0,0.222222,0.04878048780487805,0.2569832402234637,0.040968026038424595,0.0,1.0,0.3739565943238731,0.021722794287878395
0.0069496023243765135,0.636364,0.016637584709653857,0.0,0.03626222222222222,0.0,1.0,0.0,1.0,0.0,0.0,0.04748603351955307,0.04652131210856606,0.0,1.0,0.05843071786310518,0.0011296256606431359
0.19955488771069468,0.818182,0.08663106140612571,0.08475108098991076,0.03527955555555556,0.16917452959674167,1.0,0.083333,0.916667,0.222222,0.10569105691056911,0.036312849162011177,0.18688420002864836,0.0,1.0,0.2988313856427379,0.018655653326664225
0.28191630292900627,1.0,0.0,0.0,0.0,0.016949451042371118,0.0,0.0,0.0,0.242424,0.032520325203252036,0.0,0.028049785076317217,0.0,0.8333333333333334,0.1986644407345576,0.021686511912594245
0.008915635333170626,1.0,0.008148521693807675,0.0,0.01776,0.0,1.0,0.0,1.0,0.0,0.0,0.0335195530726257,0.004244870767517711,0.0,1.0,0.09849749582637729,0.002133156705036287
0.08485824093063786,1.0,0.002079952984905863,0.0025023766444846516,0.0,0.0051942080547023005,0.166667,0.166667,0.0,0.16666666666666666,0.04065040650406504,0.00558659217877095,0.017550331457814053,0.0,1.0,0.05509181969949917,0.012710541735995737
0.006600530506248651,1.0,0.004756974826655291,0.0,0.010368,0.0,1.0,0.0,1.0,0.0,0.0,0.0335195530726257,0.004096365114665684,0.0,1.0,0.03171953255425709,0.0021559726972678935
0.3756137334958298,1.0,0.00789260590988053,0.005018246496366034,0.00811111111111111,0.047439065135744043,0.666667,0.166667,0.416667,0.5555553333333333,0.13008130081300814,0.0223463687150838,0.03157337366562381,0.0,1.0,0.34891485809682804,0.0215798251091391
0.001158605758734762,1.0,0.0020391695930449634,0.0,0.0044444444444444444,0.0,0.416667,0.0,0.416667,0.0,0.0,0.013966480446927373,0.0031696189139212906,0.0,1.0,0.2287145242070117,0.0020896904090278727
0.6373014575177255,1.0,0.0619501761536653,0.024856941335214204,0.08999155555555555,0.06753864265899465,1.0,0.166667,1.0,0.3333333333333333,0.08130081300813008,0.1787709497206704,0.08340299239623816,0.0,1.0,0.4323873121869783,0.04308546124063264
0.06103370620016116,1.0,0.02748209252242628,0.009813241743077064,0.042120444444444446,0.00372987176023837,1.0,0.083333,1.0,0.11111133333333334,0.016260162601626018,0.12569832402234637,0.012736187039621311,0.0,1.0,0.1986644407345576,0.003361374693892454
0.35355637637076565,1.0,0.006626281592599609,0.00797203226103223,0.0,0.02523555612615641,0.083333,0.083333,0.0,0.11111133333333334,0.024390243902439025,0.008379888268156424,0.03391302387178449,0.0,1.0,0.34891485809682804,0.032807894974260225
0.006598725971775947,1.0,0.012985228051551022,0.01562243552393511,0.0,0.0,0.916667,0.916667,0.0,0.0,0.0,0.030726256983240222,0.008348527447325034,0.3,1.0,0.038397328881469114,0.0025689374934251314
0.1846912789569074,0.727273,0.011159967348816476,0.0,0.024323555555555553,0.0,1.0,0.0,1.0,0.0,0.0,0.03910614525139665,0.17222697871429132,0.0,1.0,0.3656093489148581,0.23378393204931436
0.08697887566071462,1.0,0.0,0.0,0.0,0.002105859962727672,0.0,0.0,0.0,0.05555533333333334,0.008130081300813009,0.0,0.006930006295462571,0.0,1.0,0.05843071786310518,0.008304957512539825
0.39001328051041606,1.0,0.0,0.0,0.0,0.18824564955557735,0.0,0.0,0.0,0.48484866666666665,0.08943089430894309,0.0,0.03226170633429204,0.0,0.8333333333333334,0.2988313856427379,0.026003449298069532
0.2125427389632983,1.0,0.04854345174723188,0.04028752798307216,0.03281688888888889,0.036015301661109535,0.75,0.5,0.75,0.222222,0.056910569105691054,0.11452513966480447,0.03189761633185801,0.0,1.0,0.1652754590984975,0.020170125943192785
0.32922189397754403,1.0,0.004159905969811726,0.005004753288969303,0.0,0.06206773274788199,0.083333,0.083333,0.0,0.222222,0.0975609756097561,0.00558659217877095,0.024390289460177964,0.0,1.0,0.2988313856427379,0.026822299607780976
0.07412655353803192,0.454545,0.019642097188046305,0.02363126744150388,0.0,0.13097259355163862,0.083333,0.083333,0.0,0.222222,0.04878048780487805,0.01675977653631285,0.39571152321283376,0.333333,1.0,0.24874791318864775,0.009422402000165255
0.03483920509792268,0.727273,0.0,0.0,0.0,0.06646689137983074,0.0,0.0,0.0,0.16666666666666666,0.024390243902439025,0.0,0.06046861461505964,0.166667,1.0,0.05843071786310518,0.0037080017743620895
0.041216407659221486,0.909091,0.031129759090465108,0.01929037995645374,0.03290177777777777,0.04642658157513388,0.583333,0.416667,0.333333,0.16666666666666666,0.08943089430894309,0.07541899441340782,0.024887081023254997,0.111111,1.0,0.09849749582637729,0.004752541394989406
0.21554801930717035,1.0,0.0041562354645442445,0.005000337330184918,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.002793296089385475,0.01711849136661369,0.0,1.0,0.14858096828046743,0.023574604580245077
0.07145578302193481,1.0,0.0,0.0,0.0,0.03143136892660365,0.0,0.0,0.0,0.05555533333333334,0.008130081300813009,0.0,0.007458264268712822,0.0,1.0,0.048414023372287146,0.00420561450466022
0.27915280757165273,1.0,0.031106308640145092,0.011525652427244012,0.04691733333333334,0.0,1.0,0.333333,1.0,0.0,0.0,0.055865921787709494,0.028199914636723673,0.0,1.0,0.28213689482470783,0.01725901769681967
0.1177490611085487,1.0,0.008911171121606491,0.0023797111226961883,0.015111111111111112,0.00391725953032908,0.333333,0.083333,0.333333,0.11111133333333334,0.016260162601626018,0.013966480446927373,0.0,0.0,1.0,0.07846410684474124,0.011310436993234852
0.024914335812090002,0.5,0.0022377847114075427,0.0,0.004877333333333333,0.021504444453801525,0.375,0.0,0.25,0.08333333333333333,0.008130081300813009,0.008379888268156424,0.003470186464199654,0.0,0.3333333333333333,0.05509181969949917,0.001926291994992785
0.20532913861232757,1.0,0.0,0.0,0.0,0.04202355478906248,0.0,0.0,0.0,0.3333333333333333,0.056910569105691054,0.0,0.0,0.0,1.0,0.13856427378964942,0.011310436993234852
0.012070866274261884,1.0,0.0487483882913329,0.034418228096537766,0.04389644444444444,0.0,1.0,0.666667,1.0,0.0,0.0,0.2430167597765363,0.05015534622566291,0.916667,1.0,0.10851419031719532,0.0022987491691032484
0.04536068622713419,1.0,0.01034878568470319,0.012450550461529026,0.0,0.014746251062517238,0.166667,0.166667,0.0,0.05555533333333334,0.016260162601626018,0.008379888268156424,0.011590087908659303,0.083333,1.0,0.1318864774624374,0.0037487743095060257
0.2589558355342871,1.0,0.01838148254562591,0.0158501027323745,0.01134888888888889,0.18097482425209954,0.625,0.375,0.25,0.5833333333333334,0.3008130081300813,0.025139664804469275,0.15995780897051431,0.0,0.3333333333333333,0.3989983305509182,0.013250193731294132
0.056654976363308046,1.0,0.0633743321974479,0.05450617927566009,0.03938266666666667,0.0,0.666667,0.583333,0.5,0.0,0.0,0.05027932960893855,0.027598332053197273,0.0,1.0,0.08180300500834725,0.01730785773295083
0.08221759738117454,1.0,0.0,0.0,0.0,0.006817525326618937,0.0,0.0,0.0,0.16666666666666666,0.024390243902439025,0.0,0.0136396894012289,0.0,1.0,0.11519198664440734,0.007610152613335133
0.024401132961141464,0.888889,0.04035965241946453,0.04855641080683247,0.0,0.04203187734326864,0.666667,0.666667,0.0,0.074074,0.008130081300813009,0.030726256983240222,0.06131628130680127,0.2,0.5,0.09849749582637729,0.0017331963659965462
0.000349759414868218,0.636364,0.006321425738439387,0.0,0.013777777777777778,0.0,0.666667,0.0,0.666667,0.0,0.0,0.0223463687150838,0.008221698881323885,0.0,1.0,0.03171953255425709,0.011310436993234852
0.06889599526182305,1.0,0.026180898405104288,0.03149805268484161,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.01675977653631285,0.0,0.0,1.0,0.1986644407345576,0.011310436993234852
0.19036873226426812,1.0,0.0063881065841319565,0.007685485602134379,0.0,0.014181338226018145,0.25,0.25,0.0,0.277778,0.04065040650406504,0.0111731843575419,0.0,0.0,1.0,0.1318864774624374,0.011310436993234852
0.12531183457397477,1.0,0.10639612052063262,0.11749124474838235,0.019045777777777776,0.0,0.916667,0.916667,0.5,0.0,0.0,0.11731843575418995,0.11195906028013296,0.083333,1.0,0.24874791318864775,0.0171647839422662
0.2085338376595838,1.0,0.0,0.0,0.0,0.004764293614637846,0.0,0.0,0.0,0.121212,0.024390243902439025,0.0,0.015081158462397146,0.0,0.8333333333333334,0.1318864774624374,0.020943239211505538
0.288497825224037,1.0,0.004669698368072966,0.0,0.010177777777777779,0.02059076673736631,0.416667,0.0,0.333333,0.222222,0.032520325203252036,0.01675977653631285,0.04161071173767028,0.0,1.0,0.1986644407345576,0.024801747708520366
0.0986766980179973,0.727273,0.0023042616401408086,0.002772240792419271,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,0.00558659217877095,0.06919526655184163,0.0,1.0,0.21535893155258765,0.007173328296906027
0.0816983868545669,1.0,0.001349930270595766,0.0016240915084792542,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.002793296089385475,0.006665492383186485,0.0,1.0,0.05175292153589316,0.010957181990132608
0.04251310651598809,0.909091,0.0,0.0,0.0,0.0810330590924201,0.0,0.0,0.0,0.36363666666666666,0.056910569105691054,0.0,0.0861991479422695,0.090909,0.8333333333333334,0.13689482470784642,0.0031623907591231556
0.000375587037686292,0.090909,0.017129024581577692,0.020607807660461837,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.002793296089385475,0.0,0.0,1.0,0.05175292153589316,0.011310436993234852
0.10102782159245079,1.0,0.03849218090615395,0.0,0.08389511111111111,0.034069672580056734,1.0,0.0,1.0,0.05555533333333334,0.032520325203252036,0.17039106145251395,0.07271171412365414,0.083333,1.0,0.06010016694490818,0.04275802371838503
0.09231986531321022,1.0,0.008408107983002297,0.00797841086816523,0.003872,0.0,0.583333,0.333333,0.166667,0.0,0.0,0.030726256983240222,0.015327857083397413,0.0,1.0,0.05843071786310518,0.011751486369202445
0.042526994825374,0.875,0.0,0.0,0.0,0.019271899505326193,0.0,0.0,0.0,0.08333333333333333,0.008130081300813009,0.0,0.0028799388212529596,0.0,0.3333333333333333,0.048414023372287146,0.002347890057828867
0.08277548493560928,1.0,0.0,0.0,0.0,0.008123275278766722,0.0,0.0,0.0,0.277778,0.04878048780487805,0.0,0.01064681450988227,0.0,1.0,0.08180300500834725,0.004618273055989609
0.2095517798406441,1.0,0.005373211877673479,0.004676009690576221,0.0032400000000000003,0.0,0.666667,0.083333,0.583333,0.0,0.0,0.0223463687150838,0.13558034484502504,0.083333,1.0,0.1986644407345576,0.013108731433116161
0.08924135486624324,1.0,0.027807951823394864,0.033455549081541906,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0111731843575419,0.032014370251651096,0.0,1.0,0.05509181969949917,0.012086543313548165
0.2881711807488944,1.0,0.008546159764451442,0.0,0.018626666666666666,0.0132676363885126,0.916667,0.0,0.833333,0.222222,0.032520325203252036,0.030726256983240222,0.025397816145414878,0.0,1.0,0.20701168614357263,0.028543011396016057
0.1570341032061471,0.909091,0.09223714645132493,0.04082529363059278,0.12707466666666667,0.5790857104357502,0.666667,0.5,0.583333,0.5555553333333333,0.21951219512195122,0.09217877094972067,0.5566220187137682,0.454545,1.0,0.23205342237061768,0.01448850759087213
0.03444878626141761,1.0,0.0,0.0,0.0,0.03127783434681458,0.0,0.0,0.0,0.08333333333333333,0.024390243902439025,0.0,0.01795014508029956,0.25,0.3333333333333333,0.23205342237061768,0.001844929488451383
0.09499339687627625,1.0,0.014557631724747994,0.012342114140268024,0.009369777777777777,0.0,0.5,0.1,0.4,0.0,0.0,0.0223463687150838,0.017527433330175382,0.0,0.6666666666666666,0.07345575959933222,0.008150367743648182
0.027954137671306216,0.909091,0.016148999675160286,0.012674783035358336,0.012235555555555557,0.0,0.272727,0.090909,0.181818,0.0,0.0,0.019553072625698324,0.025732238442957085,0.0,0.8333333333333334,0.1986644407345576,0.002296818945869092
0.30774515479868464,1.0,0.011457482192441736,0.006121009537244319,0.013883111111111112,0.0,0.833333,0.166667,0.75,0.0,0.0,0.03910614525139665,0.039234755495526186,0.0,1.0,0.1986644407345576,0.0282884038253687
0.09072235879378068,1.0,0.01235961082040483,0.0148697598822411,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.04748603351955307,0.058356348196516944,0.0,1.0,0.3656093489148581,0.008162137693430235
0.030394657749105828,1.0,0.0065253426977438835,0.0,0.014222222222222223,0.0,0.75,0.0,0.666667,0.0,0.0,0.0223463687150838,0.028368858197367987,0.0,1.0,0.048414023372287146,0.002488900219854741
0.06331501890831172,1.0,0.0,0.0,0.0,0.0008130689018081201,0.0,0.0,0.0,0.05555533333333334,0.008130081300813009,0.0,0.0005772439814544099,0.0,1.0,0.038397328881469114,0.10787959316183901
0.34625703232818367,1.0,0.007925436540328555,0.009535036339660831,0.0,0.09805277841915358,0.583333,0.583333,0.0,0.277778,0.056910569105691054,0.019553072625698324,0.032029487435716035,0.0,1.0,0.23205342237061768,0.03276414163343945
0.0009114864624500216,0.909091,0.004992906748570593,0.000986476126222822,0.009095111111111111,0.0,0.666667,0.166667,0.583333,0.0,0.0,0.036312849162011177,0.007054251143651884,0.181818,1.0,0.1652754590984975,0.0015902409950393542
0.004284205082210986,0.272727,0.0,0.0,0.0,0.06333212963888724,0.0,0.0,0.0,0.11111133333333334,0.04065040650406504,0.0,0.0022982181371282357,0.0,1.0,0.31552587646076796,0.00215523083327469
0.00019882804444605164,0.636364,0.002713115143546324,0.000691833542886933,0.00466,0.0,0.416667,0.166667,0.25,0.0,0.0,0.013966480446927373,0.004141310901913654,0.444444,1.0,0.3989983305509182,0.0013024412569179406
0.002229907106237009,0.545455,0.008075111588458056,0.0,0.0176,0.0,0.5,0.0,0.416667,0.0,0.0,0.0335195530726257,0.014305697427063576,1.0,1.0,0.038397328881469114,0.001842655601954281
0.10163043659542642,1.0,0.10023742051571824,0.11077530743046399,0.017789333333333334,0.006233817848542172,1.0,1.0,0.333333,0.05555533333333334,0.008130081300813009,0.13966480446927373,0.09702135211764831,0.0,1.0,0.2988313856427379,0.0077838920614800265
0.007084819635949758,1.0,0.025444758182015054,0.0306124076175289,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.061452513966480445,0.025141800900201437,1.0,1.0,0.5492487479131887,0.0022424626811566734
0.3712597250565823,1.0,0.03270379409933651,0.035453770431475976,0.007050666666666666,0.11935377244298848,1.0,0.833333,1.0,0.5,0.18699186991869918,0.06424581005586592,0.09049171264221482,0.0,1.0,0.3656093489148581,0.024556176212238795
0.42961674123322663,1.0,0.04604465332791458,0.03235376736483793,0.041743555555555555,0.11140304523603838,1.0,0.75,1.0,0.5,0.17073170731707318,0.16759776536312848,0.059571914026135854,0.0,1.0,0.44908180300500833,0.02715175855006433
0.2120084168520591,1.0,0.0009176263168702336,0.0011039896960961697,0.0,0.002211375261878663,0.083333,0.083333,0.0,0.05555533333333334,0.008130081300813009,0.002793296089385475,0.021171401423304117,0.0,1.0,0.14858096828046743,0.012681199295962939
0.3208644018814512,1.0,0.0,0.0,0.0,0.057645622546258136,0.0,0.0,0.0,0.277778,0.11382113821138211,0.0,0.029616752734496526,0.0,1.0,0.21535893155258765,0.03748860171661187
0.492631772039157,1.0,0.10399907666400826,0.028159833174890365,0.1756551111111111,0.007865064206334805,1.0,0.25,0.916667,0.05555533333333334,0.008130081300813009,0.12849162011173185,0.12636650035465366,0.0,1.0,0.2988313856427379,0.1286155790691225
0.10381729270996809,1.0,0.02104504586806124,0.005566561378760465,0.035783999999999996,0.09198505947013613,0.909091,0.090909,0.818182,0.36363666666666666,0.17073170731707318,0.04748603351955307,0.060258982417899065,0.090909,0.8333333333333334,0.1318864774624374,0.011919039302744733
0.06939381740233475,1.0,0.0009308809192250258,0.00111993621392867,0.0,0.010515215378534728,0.083333,0.083333,0.0,0.05555533333333334,0.008130081300813009,0.002793296089385475,0.008691394844884522,0.0,1.0,0.05843071786310518,0.0040905256461647105
0.06867133990963305,1.0,0.008270871869390373,0.009950627127480145,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,0.00558659217877095,0.0,0.0,1.0,0.07846410684474124,0.011310436993234852
0.1223267772095652,1.0,0.004350364409802125,0.005233892483670152,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.008379888268156424,0.0,0.0,1.0,0.07846410684474124,0.011310436993234852
0.05985268018760874,1.0,0.0,0.0,0.0,0.002558762122250737,0.0,0.0,0.0,0.05555533333333334,0.008130081300813009,0.0,0.0029932809717416755,0.0,1.0,0.038397328881469114,0.03803476739896497
0.08506768476718997,1.0,0.01507843563881168,0.018140758686252263,0.0,0.0,0.666667,0.666667,0.0,0.0,0.0,0.030726256983240222,0.00822390246435411,0.0,1.0,0.1986644407345576,0.005092772750053702
0.18409104675442745,1.0,0.0,0.0,0.0,0.036361597154426176,0.0,0.0,0.0,0.3333333333333333,0.04878048780487805,0.0,0.0,0.0,1.0,0.1318864774624374,0.011310436993234852
0.0002472303073973957,0.363636,0.001610943978505521,0.0,0.003511111111111111,0.0,0.25,0.0,0.166667,0.0,0.0,0.008379888268156424,0.004294436668068298,1.0,1.0,0.23205342237061768,0.001593614923323743
0.0,0.0,0.0,0.0,0.0,0.001906116222093659,0.0,0.0,0.0,0.095238,0.008130081300813009,0.0,0.002721163082325122,0.0,0.16666666666666666,0.09849749582637729,0.011310436993234852
0.0002560441906483718,0.666667,0.0004078339186089927,0.0004906620871538533,0.0,0.0,0.111111,0.111111,0.0,0.0,0.0,0.002793296089385475,0.0005222228776709815,0.0,0.5,0.048414023372287146,0.0007969827485108557
0.0012284955511031057,0.272727,0.027452932397245736,0.0,0.05983466666666667,0.0,1.0,0.0,1.0,0.0,0.0,0.0335195530726257,0.014040384977416007,0.0,1.0,0.0651085141903172,0.0007168594347892502
0.18588332489662882,1.0,0.05758207096840368,0.03779103928363335,0.05703955555555556,0.0,0.916667,0.916667,0.833333,0.0,0.0,0.20949720670391062,0.18084621660008174,0.083333,1.0,0.18864774624373956,0.027534117723165566
3.278031076826866e-05,0.090909,0.007951945745038139,0.0,0.017331555555555555,0.0,1.0,0.0,1.0,0.0,0.0,0.08659217877094973,0.0,0.0,1.0,0.14858096828046743,0.011310436993234852
0.045269448483181124,1.0,0.0,0.0,0.0,0.01952406115333624,0.0,0.0,0.0,0.05555533333333334,0.008130081300813009,0.0,0.044101436054688754,0.083333,1.0,0.1318864774624374,0.0028114083377164065
0.12821116557584927,1.0,0.016476490311803305,0.01982274832101567,0.0,0.020363047095087662,0.25,0.25,0.0,0.222222,0.04878048780487805,0.0111731843575419,0.01050327521414981,0.0,1.0,0.1318864774624374,0.013440754722662658
0.021459506987906937,1.0,0.019201636555948594,0.0,0.04185066666666667,0.0,1.0,0.0,1.0,0.0,0.0,0.0335195530726257,0.021643480183896578,0.083333,1.0,0.08180300500834725,0.002311219101454123
0.2618476354771637,1.0,0.0,0.0,0.0,0.11539646406527293,0.0,0.0,0.0,0.38888866666666666,0.3252032520325203,0.0,0.024477557471812867,0.0,1.0,0.2654424040066778,0.018836324215984083
0.06546318791265467,1.0,0.00863996156573151,0.004358060658100524,0.010936,0.008748906492385201,0.666667,0.166667,0.5,0.05555533333333334,0.016260162601626018,0.027932960893854747,0.011376843396009072,0.0,1.0,0.0651085141903172,0.006522328448993277
0.3489026575144555,1.0,0.0913293081485013,0.06676905148885277,0.078096,0.1528626861021616,1.0,0.916667,1.0,0.38888866666666666,0.17073170731707318,0.1787709497206704,0.2140699066889435,0.083333,1.0,0.2988313856427379,0.03232136317887334
0.00820330916081934,0.818182,0.027627893148328992,0.014367321904995553,0.034188,0.0,0.916667,0.333333,0.833333,0.0,0.0,0.09497206703910614,0.016935164847276658,0.0,1.0,0.18196994991652754,0.0014174344556225722
0.17819285541132984,1.0,0.0,0.0,0.0,0.02139177593138148,0.0,0.0,0.0,0.05555533333333334,0.016260162601626018,0.0,0.0,0.0,1.0,0.13856427378964942,0.011310436993234852
0.2795229408864838,1.0,0.05734552729561046,0.021027814407065533,0.08689244444444444,0.053256288551421095,1.0,0.25,1.0,0.222222,0.06504065040650407,0.22625698324022347,0.029759051530231114,0.0,1.0,0.28213689482470783,0.02400345371805183
0.3391542874957688,1.0,0.0,0.0,0.0,0.07128611703018559,0.0,0.0,0.0,0.16666666666666666,0.08943089430894309,0.0,0.025191845651100848,0.0,1.0,0.23205342237061768,0.03612399244552987
0.009207602541332347,0.818182,0.030769029989455455,0.030724278573399978,0.011401777777777778,0.0,0.666667,0.416667,0.333333,0.0,0.0,0.03910614525139665,0.03714851485368704,1.0,1.0,0.1652754590984975,0.0017880837133460203
0.03571864768283239,1.0,0.021320945514000225,0.016386887055720813,0.01678311111111111,0.0,1.0,0.583333,1.0,0.0,0.0,0.06983240223463687,0.010891485587656522,0.0,1.0,0.09849749582637729,0.002718382927696083
0.01175035382402847,0.636364,0.04710033142623396,0.0,0.1026568888888889,0.0,0.583333,0.0,0.5,0.0,0.0,0.0335195530726257,0.023792913772543896,0.333333,1.0,0.21535893155258765,0.0013003355766915137
0.09376747101713048,1.0,0.0,0.0,0.0,0.012224023451657804,0.0,0.0,0.0,0.16666666666666666,0.08130081300813008,0.0,0.013558194466022416,0.0,1.0,0.05843071786310518,0.03192302878143167
0.0028846731764787413,0.272727,0.01009388948557257,0.0,0.022,0.0,0.166667,0.0,0.166667,0.0,0.0,0.00558659217877095,0.03883651335704942,1.0,1.0,0.23205342237061768,0.0019243308972960917
0.13982095669843198,1.0,0.0,0.0,0.0,0.010798767724991972,0.0,0.0,0.0,0.222222,0.032520325203252036,0.0,0.018383114870321886,0.0,1.0,0.09849749582637729,0.009281811699418812
0.4466110576364992,1.0,0.13711906527728526,0.10058769051488853,0.11663022222222222,0.03578064365765533,1.0,0.916667,1.0,0.3333333333333333,0.08130081300813008,0.23743016759776536,0.03723780804268655,0.0,1.0,0.5659432387312187,0.028367166162941174
0.0768951308832991,1.0,0.023947803783760747,0.028811432426630687,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0223463687150838,0.0,0.0,1.0,0.2988313856427379,0.011310436993234852
0.1110194454731731,1.0,0.11380299623344985,0.0,0.2480377777777778,0.0,1.0,0.0,1.0,0.0,0.0,0.20949720670391062,0.07028536111014873,0.0,1.0,0.28213689482470783,0.008245208674151634
0.1510463432767251,1.0,0.0,0.0,0.0,0.02119023660299758,0.0,0.0,0.0,0.11111133333333334,0.016260162601626018,0.0,0.02100543663989562,0.0,1.0,0.10517529215358931,0.018488409857584282
0.7469417588483902,1.0,0.0,0.0,0.0,0.09789351619893098,0.0,0.0,0.0,0.222222,0.07317073170731707,0.0,0.06045986964210898,0.0,1.0,0.6327212020033389,0.04458068003712864
0.12565773916208905,1.0,0.2541302870314728,0.30574234107148335,0.0,0.0,0.916667,0.916667,0.0,0.0,0.0,0.6061452513966481,0.22926607819144823,0.0,1.0,0.09181969949916527,0.0261886085542007
